Unnamed: 0,LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,CAR_AGE,REG_MONTH
929,https://www.sgcarmart.com/used_cars/info.php?ID=1332576&DL=1000&utm_content=SLeligible,Land Rover Discovery Sport 2.0A SE 7-Seater Sunroof,111800.0,22410.0,13-Jun-18,55000.0,2018,1210.0,Auto,49904.0,3/9/2024,44539.0,54355.0,38600.0,1374,1997.0,1953.0,2,SUV,6,6
930,https://www.sgcarmart.com/used_cars/info.php?ID=1330219&DL=1107,Hyundai Tucson 1.6A GLS T-GDi DCT Turbo,61800.0,15600.0,14-Feb-18,75198.0,2018,738.0,Auto,25029.0,3/9/2024,16065.0,16065.0,42322.0,1245,1591.0,1594.0,2,SUV,6,2
931,https://www.sgcarmart.com/used_cars/info.php?ID=1327049&DL=3759,Hyundai Avante 1.6A GLS,71800.0,13220.0,16-Aug-19,68000.0,2019,738.0,Auto,25076.0,3/9/2024,12678.0,12678.0,32725.0,1492,1591.0,1345.0,1,Mid-Sized Sedan,5,8
933,https://www.sgcarmart.com/used_cars/info.php?ID=1306965&DL=4609&utm_content=SLeligible,Honda Vezel 1.5A X,27500.0,14750.0,11-Mar-16,87010.0,2015,682.0,Auto,12478.0,3/9/2024,20208.0,10292.0,45000.0,552,1496.0,1190.0,3,SUV,8,3
935,https://www.sgcarmart.com/used_cars/info.php?ID=1313340&DL=3626&utm_content=SLeligible,Volkswagen Golf 1.4A TSI Comfortline,88888.0,14610.0,31-Jan-20,58000.0,2019,624.0,Auto,33722.0,3/9/2024,19704.0,19704.0,35010.0,1952,1395.0,1270.0,1,Hatchback,4,1
936,https://www.sgcarmart.com/used_cars/info.php?ID=1328943&DL=1001,Subaru Forester 2.0A XT Sunroof,46800.0,15620.0,18-Jan-17,90934.0,2016,1210.0,Auto,24281.0,3/9/2024,19469.0,19469.0,53106.0,854,1998.0,1682.0,2,SUV,7,1
944,https://www.sgcarmart.com/used_cars/info.php?ID=1311399&DL=3422&utm_content=SLeligible,Lexus NX Turbo NX200t Luxury Sunroof,83800.0,22910.0,26-Jan-17,155000.0,2016,1210.0,Auto,47377.0,3/9/2024,47062.0,57887.0,52807.0,852,1998.0,1755.0,4,SUV,7,1
945,https://www.sgcarmart.com/used_cars/info.php?ID=1310942&DL=3954&utm_content=SLeligible,Subaru Impreza WRX 5D 2.5A STI,93000.0,16010.0,25-Jun-10,192000.0,2009,2625.0,Auto,19497.0,3/9/2024,38796.0,38796.0,33568.0,2096,2457.0,1505.0,5,Sports Car,14,6
946,https://www.sgcarmart.com/used_cars/info.php?ID=1089951&DL=2648&utm_content=SLeligible,Bentley Continental GT 4.0A V8,368988.0,82210.0,30-May-17,75500.0,2015,3940.0,Auto,188191.0,3/9/2024,175777.0,288399.0,55414.0,976,3993.0,2295.0,3,Sports Car,7,5
947,https://www.sgcarmart.com/used_cars/info.php?ID=1328819&DL=1026,Nissan Qashqai 1.2A DIG-T Premium,25800.0,11060.0,18-May-16,108595.0,2016,508.0,Auto,15833.0,3/9/2024,18974.0,13974.0,47889.0,609,1197.0,1285.0,2,SUV,8,5
948,https://www.sgcarmart.com/used_cars/info.php?ID=1291481&DL=8008&utm_content=SLeligible,Mercedes-Benz C-Class C180 Avantgarde,117800.0,21580.0,22-Feb-19,54000.0,2018,740.0,Auto,45278.0,3/9/2024,36172.0,42641.0,34509.0,1618,1595.0,1490.0,2,Luxury Sedan,5,2
949,https://www.sgcarmart.com/used_cars/info.php?ID=1329053&DL=4162,BMW X4 xDrive20i,143800.0,27540.0,27-Nov-18,79597.0,2018,1210.0,Auto,51782.0,3/9/2024,44601.0,54442.0,32302.0,1523,1998.0,1720.0,2,SUV,6,11
950,https://www.sgcarmart.com/used_cars/info.php?ID=1309212&DL=4102&utm_content=SLeligible,Aston Martin Rapide 6.0A,279988.0,39560.0,29-Feb-12,66000.0,2011,9069.0,Auto,41133.0,3/9/2024,248401.0,248401.0,58124.0,2562,5935.0,1990.0,6,Sports Car,12,2
951,https://www.sgcarmart.com/used_cars/info.php?ID=1303750&DL=2707&utm_content=SLeligible,BMW 2 Series 216i Gran Tourer M-Sport,79900.0,14820.0,28-Sep-18,131673.0,2018,684.0,Auto,38813.0,3/9/2024,33712.0,39197.0,32000.0,1464,1499.0,1490.0,1,MPV,6,9
953,https://www.sgcarmart.com/used_cars/info.php?ID=1309477&DL=2984&utm_content=SLeligible,Kia Cerato K3 1.6A SX,30788.0,14010.0,12-Apr-16,107000.0,2016,738.0,Auto,16453.0,3/9/2024,16654.0,16654.0,45504.0,583,1591.0,1295.0,1,Mid-Sized Sedan,8,4
956,https://www.sgcarmart.com/used_cars/info.php?ID=1332183&DL=2726,Toyota Raize 1.0A XS,88800.0,12440.0,11-Aug-21,37400.0,2020,70.0,Auto,23305.0,3/9/2024,19498.0,5000.0,28189.0,2227,996.0,970.0,2,SUV,3,8
957,https://www.sgcarmart.com/used_cars/info.php?ID=1179000&DL=3175&utm_content=SLeligible,Volvo XC60 T5 Momentum,140000.0,24050.0,18-Jul-19,53000.0,2018,1176.0,Auto,51159.0,3/9/2024,38330.0,45662.0,39406.0,1464,1969.0,1899.0,1,SUV,5,7
958,https://www.sgcarmart.com/used_cars/info.php?ID=1310377&DL=1177&utm_content=SLeligible,Bentley Continental GT Convertible 4.0A V8,939000.0,95980.0,16-Mar-22,6700.0,2021,3944.0,Auto,386211.0,3/9/2024,255427.0,431769.0,82801.0,2737,3996.0,2335.0,1,Sports Car,2,3
959,https://www.sgcarmart.com/used_cars/info.php?ID=1304186&DL=3271&utm_content=SLeligible,Hyundai Elantra 1.6A,76800.0,10480.0,29-Mar-12,130000.0,2012,959.0,Auto,37062.0,3/9/2024,11470.0,11470.0,50570.0,2653,1591.0,1267.0,2,Mid-Sized Sedan,12,3
963,https://www.sgcarmart.com/used_cars/info.php?ID=1229421&DL=1000,Mercedes-Benz S-Class S280,28888.0,15860.0,18-Jul-06,109168.0,2005,3225.0,Auto,8832.0,3/9/2024,86667.0,95334.0,48479.0,642,2799.0,1695.0,2,Luxury Sedan,18,7
964,https://www.sgcarmart.com/used_cars/info.php?ID=1312697&DL=3175&utm_content=SLeligible,Mercedes-Benz C-Class C180 Avantgarde,74800.0,20400.0,18-Apr-17,83000.0,2017,740.0,Auto,38279.0,3/9/2024,36252.0,42753.0,48209.0,944,1595.0,1425.0,3,Luxury Sedan,7,4
967,https://www.sgcarmart.com/used_cars/info.php?ID=1254691&DL=3495&utm_content=SLeligible,BMW 3 Series 320i,51800.0,11980.0,30-Dec-08,147000.0,2008,1812.0,Auto,13641.0,3/9/2024,41648.0,41648.0,31553.0,1556,1995.0,1390.0,6,Luxury Sedan,16,12
968,https://www.sgcarmart.com/used_cars/info.php?ID=1321498&DL=2454&utm_content=SLeligible,Honda Vezel 1.5A G Honda Sensing,149800.0,14240.0,10-Jul-24,80.0,2024,682.0,Auto,66233.0,3/9/2024,18967.0,18967.0,65010.0,3291,1496.0,1250.0,1,SUV,0,7
969,https://www.sgcarmart.com/used_cars/info.php?ID=1295907&DL=3133&utm_content=SLeligible,MINI Cooper S Cabriolet 2.0A,86800.0,21540.0,5-Dec-17,50000.0,2017,1210.0,Auto,40424.0,3/9/2024,33198.0,33478.0,57390.0,1186,1998.0,1360.0,2,Sports Car,7,12
970,https://www.sgcarmart.com/used_cars/info.php?ID=1332901&DL=1213,BMW 2 Series 216i Gran Tourer,101800.0,15780.0,17-Dec-19,54575.0,2019,684.0,Auto,45019.0,3/9/2024,31966.0,36753.0,33009.0,1918,1499.0,1490.0,1,MPV,5,12
972,https://www.sgcarmart.com/used_cars/info.php?ID=1332811&DL=1000&utm_content=SLeligible,Land Rover Range Rover Evoque 2.0A 5DR TSS,68000.0,17440.0,30-Nov-16,72000.0,2016,1212.0,Auto,47033.0,3/9/2024,47076.0,57907.0,54901.0,796,1999.0,1720.0,4,SUV,8,11
973,https://www.sgcarmart.com/used_cars/info.php?ID=1320828&DL=4727&utm_content=SLeligible,Hyundai Avante 1.6A GLS,68600.0,12910.0,1-Jul-19,80000.0,2019,738.0,Auto,21883.0,3/9/2024,12652.0,12652.0,27000.0,1737,1591.0,1345.0,2,Mid-Sized Sedan,5,7
974,https://www.sgcarmart.com/used_cars/info.php?ID=1318136&DL=8008,BMW M235i Convertible,58888.0,46020.0,22-May-15,160000.0,2014,2362.0,Auto,31452.0,3/9/2024,43013.0,52219.0,75002.0,248,2979.0,1620.0,3,Sports Car,9,5
975,https://www.sgcarmart.com/used_cars/info.php?ID=1263908&DL=1000&utm_content=SLeligible,Volvo V90 T5 Momentum,112000.0,27780.0,31-Oct-17,102000.0,2017,1176.0,Auto,47045.0,3/9/2024,40436.0,48611.0,49012.0,1132,1969.0,1724.0,3,Stationwagon,7,10
978,https://www.sgcarmart.com/used_cars/info.php?ID=1317465&DL=4140&utm_content=SLeligible,Toyota Fortuner 2.7A TRD,139800.0,22560.0,17-Jan-20,80000.0,2019,2028.0,Auto,47828.0,3/9/2024,32277.0,37188.0,37109.0,1948,2694.0,1875.0,1,SUV,4,1
979,https://www.sgcarmart.com/used_cars/info.php?ID=1332904&DL=3597,Mercedes-Benz CLA-Class CLA180 Shooting Brake Urban,83500.0,17830.0,27-Apr-18,94982.0,2018,740.0,Auto,37465.0,3/9/2024,32133.0,36987.0,36810.0,1308,1595.0,1430.0,3,Stationwagon,6,4
980,https://www.sgcarmart.com/used_cars/info.php?ID=1317735&DL=4508&utm_content=SLeligible,BMW X1 sDrive18i M-Sport,53300.0,17360.0,31-Oct-16,131700.0,2016,684.0,Auto,30957.0,3/9/2024,31970.0,31758.0,55201.0,767,1499.0,1430.0,2,SUV,8,10
982,https://www.sgcarmart.com/used_cars/info.php?ID=1332092&DL=1354,Hyundai Avante 1.6A GLS,67800.0,12570.0,25-Jul-19,69339.0,2019,738.0,Auto,21883.0,3/9/2024,12631.0,12631.0,26667.0,1461,1591.0,1345.0,1,Mid-Sized Sedan,5,7
983,https://www.sgcarmart.com/used_cars/info.php?ID=1312192&DL=3545&utm_content=SLeligible,Audi S3 Sportback 2.0A TFSI Quattro,245888.0,27840.0,26-Jul-22,10800.0,2021,1194.0,Auto,125932.0,3/9/2024,42928.0,52100.0,110003.0,2557,1984.0,1575.0,2,SUV,2,7
985,https://www.sgcarmart.com/used_cars/info.php?ID=1330517&DL=4668,Subaru Forester 2.0i-L Sunroof,27500.0,12550.0,1-Apr-16,98000.0,2016,1208.0,Auto,16410.0,3/9/2024,15515.0,15515.0,50089.0,553,1995.0,1566.0,3,SUV,8,4
986,https://www.sgcarmart.com/used_cars/info.php?ID=1299084&DL=3160&utm_content=SLeligible,Suzuki Vitara 1.6A GLX,32530.0,13810.0,19-Jul-16,79000.0,2016,736.0,Auto,17146.0,3/9/2024,18381.0,13381.0,52301.0,370,1586.0,1160.0,3,SUV,8,7
987,https://www.sgcarmart.com/used_cars/info.php?ID=1312836&DL=3758&utm_content=SLeligible,Mazda 6 2.0A Executive,82800.0,14620.0,10-Jul-19,79000.0,2019,1210.0,Auto,33153.0,3/9/2024,22720.0,23808.0,34000.0,1466,1998.0,1515.0,2,Luxury Sedan,5,7
988,https://www.sgcarmart.com/used_cars/info.php?ID=1321305&DL=2189&utm_content=SLeligible,Mazda 3 HB 1.5A Deluxe Sunroof,50800.0,14000.0,16-Oct-17,91000.0,2017,682.0,Auto,22374.0,3/9/2024,19408.0,14408.0,41761.0,1127,1496.0,1329.0,1,Hatchback,7,10
991,https://www.sgcarmart.com/used_cars/info.php?ID=1320444&DL=4508&utm_content=SLeligible,Honda Odyssey 2.4A EXV-S Navi Res Sunroof,119800.0,21590.0,2-May-19,119000.0,2019,1630.0,Auto,45248.0,3/9/2024,33148.0,38408.0,39401.0,1678,2356.0,1865.0,1,MPV,5,5
992,https://www.sgcarmart.com/used_cars/info.php?ID=1332225&DL=1111,Porsche 911 Carrera Coupe 3.0A PDK,477800.0,63590.0,18-Aug-20,51000.0,2020,2364.0,Auto,169448.0,3/9/2024,125630.0,198134.0,35001.0,1859,2981.0,1505.0,1,Sports Car,4,8
993,https://www.sgcarmart.com/used_cars/info.php?ID=1320561&DL=3951&utm_content=SLeligible,Toyota Corolla Altis 1.6A Elegance,35900.0,12560.0,27-Sep-16,90000.0,2016,742.0,Auto,22620.0,3/9/2024,19990.0,19990.0,51506.0,733,1598.0,1215.0,3,Mid-Sized Sedan,8,9
994,https://www.sgcarmart.com/used_cars/info.php?ID=1321278&DL=3318&utm_content=SLeligible,BMW 7 Series 740i Sunroof,87800.0,15520.0,6-May-10,157000.0,2010,3543.0,Auto,18991.0,3/9/2024,77036.0,77036.0,33568.0,2042,2979.0,1860.0,4,Luxury Sedan,14,5
996,https://www.sgcarmart.com/used_cars/info.php?ID=1330896&DL=3750&utm_content=SLeligible,Mercedes-Benz C-Class C180K,63800.0,10800.0,22-Oct-10,148000.0,2010,1039.0,Auto,19428.0,3/9/2024,31893.0,31893.0,32875.0,1833,1597.0,1500.0,3,Luxury Sedan,14,10
997,https://www.sgcarmart.com/used_cars/info.php?ID=1096782&DL=2976&utm_content=SLeligible,Toyota 86 2.0M,148800.0,17180.0,2-May-13,113000.0,2012,1452.0,Manual,87958.0,3/9/2024,29504.0,33306.0,109948.0,3137,1998.0,1239.0,4,Sports Car,11,5
999,https://www.sgcarmart.com/used_cars/info.php?ID=1332763&DL=2728,Kia Cerato 1.6A EX,82800.0,13750.0,27-Feb-20,38376.0,2019,738.0,Auto,27506.0,3/9/2024,14728.0,14728.0,30010.0,1978,1591.0,1287.0,1,Mid-Sized Sedan,4,2
1001,https://www.sgcarmart.com/used_cars/info.php?ID=1293437&DL=1240&utm_content=SLeligible,Audi TT Coupe 2.0A TFSI S-tronic,175800.0,22820.0,30-Mar-21,35000.0,2020,1194.0,Auto,68427.0,3/9/2024,42723.0,51813.0,47001.0,2376,1984.0,1345.0,1,Sports Car,3,3
1006,https://www.sgcarmart.com/used_cars/info.php?ID=1309952&DL=2298&utm_content=SLeligible,Nissan GTR 3.8A,191000.0,57430.0,2-Jul-08,98000.0,2008,5454.0,Auto,17245.0,3/9/2024,80843.0,80843.0,51850.0,1193,3799.0,1740.0,4,Sports Car,16,7
1008,https://www.sgcarmart.com/used_cars/info.php?ID=1311668&DL=2549,Nissan Pulsar 1.2A DIG-T,39800.0,13640.0,26-Apr-17,97800.0,2017,508.0,Auto,18253.0,3/9/2024,17532.0,7532.0,52000.0,942,1197.0,1265.0,1,Hatchback,7,4
1010,https://www.sgcarmart.com/used_cars/info.php?ID=1314279&DL=1418&utm_content=SLeligible,Nissan Pulsar 1.2A DIG-T,41800.0,13900.0,31-May-17,38144.0,2017,508.0,Auto,17243.0,3/9/2024,17532.0,7532.0,46489.0,977,1197.0,1265.0,1,Hatchback,7,5
1011,https://www.sgcarmart.com/used_cars/info.php?ID=1332074&DL=3865,Hyundai Avante 1.6A GLS S,82800.0,13740.0,26-Feb-20,62000.0,2019,738.0,Auto,29317.0,3/9/2024,14968.0,14968.0,32999.0,1977,1591.0,1345.0,1,Mid-Sized Sedan,4,2
1012,https://www.sgcarmart.com/used_cars/info.php?ID=1261551&DL=4405&utm_content=SLeligible,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC,130800.0,28550.0,9-Feb-18,60000.0,2017,1202.0,Auto,58750.0,3/9/2024,51978.0,65561.0,47002.0,1250,1991.0,1785.0,3,SUV,6,2
1013,https://www.sgcarmart.com/used_cars/info.php?ID=1300391&DL=4667&utm_content=SLeligible,Toyota Wish 2.0A,64300.0,12670.0,6-Nov-09,170355.0,2009,1797.0,Auto,19262.0,3/9/2024,22003.0,22003.0,37941.0,1832,1987.0,1380.0,3,MPV,15,11
1016,https://www.sgcarmart.com/used_cars/info.php?ID=1241919&DL=2633&utm_content=SLeligible,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC,149800.0,26620.0,18-Jan-19,87000.0,2018,1202.0,Auto,60273.0,3/9/2024,52591.0,66664.0,31101.0,1584,1991.0,1785.0,3,SUV,5,1
1017,https://www.sgcarmart.com/used_cars/info.php?ID=1310799&DL=4561&utm_content=SLeligible,Honda Stream 1.8A X,41000.0,10810.0,19-Jun-08,158000.0,2008,1467.0,Auto,14373.0,3/9/2024,16344.0,16344.0,37906.0,1370,1799.0,1350.0,5,MPV,16,6
1023,https://www.sgcarmart.com/used_cars/info.php?ID=1306721&DL=3730&utm_content=SLeligible,Nissan X-Trail 2.0A 7-Seater Sunroof,32800.0,15250.0,3-Feb-16,75000.0,2015,1210.0,Auto,20975.0,3/9/2024,21714.0,22400.0,61103.0,485,1997.0,1626.0,2,SUV,8,2
1024,https://www.sgcarmart.com/used_cars/info.php?ID=1329815&DL=2549,Honda Jazz 1.3A,65000.0,13640.0,25-Mar-19,92800.0,2019,578.0,Auto,15826.0,3/9/2024,15738.0,5738.0,25920.0,1641,1318.0,1052.0,1,Hatchback,5,3
1026,https://www.sgcarmart.com/used_cars/info.php?ID=1331596&DL=2549,Mercedes-Benz A-Class Saloon A200 Progressive,125800.0,19930.0,15-Jan-20,61400.0,2019,586.0,Auto,49527.0,3/9/2024,32590.0,37626.0,39700.0,1946,1332.0,1385.0,1,Luxury Sedan,4,1
1027,https://www.sgcarmart.com/used_cars/info.php?ID=1330182&DL=1000&utm_content=SLeligible,Porsche 911 Carrera S Coupe 3.0A PDK,558000.0,67730.0,6-Feb-21,21000.0,2020,2364.0,Auto,214065.0,3/9/2024,151845.0,245321.0,46790.0,2342,2981.0,1590.0,2,Sports Car,3,2
1030,https://www.sgcarmart.com/used_cars/info.php?ID=1315568&DL=2469&utm_content=SLeligible,Toyota Sienta 1.5A Elegance,72800.0,13460.0,15-May-19,50191.0,2019,182.0,Auto,17823.0,3/9/2024,19222.0,19222.0,9301.0,1701,1496.0,1350.0,1,MPV,5,5
1033,https://www.sgcarmart.com/used_cars/info.php?ID=1255519&DL=4073&utm_content=SLeligible,Mercedes-Benz GLA-Class GLA200 Urban Edition,58800.0,23600.0,22-Jul-16,130000.0,2015,740.0,Auto,26235.0,3/9/2024,29913.0,28879.0,55100.0,373,1595.0,1435.0,3,SUV,8,7
1034,https://www.sgcarmart.com/used_cars/info.php?ID=1331667&DL=2410,Mercedes-Benz E-Class E200 Avantgarde,181800.0,23670.0,23-Nov-20,66000.0,2020,1202.0,Auto,77296.0,3/9/2024,53920.0,69056.0,40990.0,2259,1991.0,1640.0,1,Luxury Sedan,4,11
1035,https://www.sgcarmart.com/used_cars/info.php?ID=1297504&DL=2952&utm_content=SLeligible,Mercedes-Benz E-Class E250 CGI,75000.0,12390.0,22-Sep-10,152000.0,2010,1364.0,Auto,21143.0,3/9/2024,55808.0,55808.0,34935.0,2198,1796.0,1650.0,3,Luxury Sedan,14,9
1036,https://www.sgcarmart.com/used_cars/info.php?ID=1327245&DL=3810,BMW 1 Series 118i 5DR Highline,121800.0,16670.0,30-Oct-20,66653.0,2019,684.0,Auto,53611.0,3/9/2024,33143.0,38401.0,40301.0,2226,1499.0,1320.0,2,Hatchback,4,10
1037,https://www.sgcarmart.com/used_cars/info.php?ID=1326309&DL=2083,Mercedes-Benz CLA-Class CLA180 Urban,87800.0,18370.0,25-Jul-18,47000.0,2018,740.0,Auto,36806.0,3/9/2024,29059.0,32683.0,40000.0,1096,1595.0,1430.0,2,Luxury Sedan,6,7
1040,https://www.sgcarmart.com/used_cars/info.php?ID=1330861&DL=4108,Nissan Qashqai 1.2A DIG-T,33800.0,11840.0,14-Dec-16,72000.0,2016,508.0,Auto,19142.0,3/9/2024,18689.0,13689.0,48000.0,820,1197.0,1285.0,1,SUV,8,12
1041,https://www.sgcarmart.com/used_cars/info.php?ID=1291741&DL=1339&utm_content=SLeligible,Honda Fit 1.3A GF,78800.0,12950.0,9-Jul-20,86000.0,2019,578.0,Auto,24233.0,3/9/2024,16181.0,6181.0,33520.0,1830,1317.0,1030.0,2,Hatchback,4,7
1043,https://www.sgcarmart.com/used_cars/info.php?ID=1306737&DL=2389&utm_content=SLeligible,Mazda 2 1.5A Standard Plus,50800.0,13000.0,22-May-18,55000.0,2018,682.0,Auto,14255.0,3/9/2024,14427.0,5000.0,29622.0,1343,1496.0,1102.0,1,Mid-Sized Sedan,6,5
1044,https://www.sgcarmart.com/used_cars/info.php?ID=1320135&DL=2303&utm_content=SLeligible,Toyota C-HR 1.2A Turbo Active,102800.0,14920.0,17-Aug-20,40034.0,2019,508.0,Auto,40575.0,3/9/2024,25646.0,27905.0,33000.0,1858,1197.0,1385.0,1,SUV,4,8
1045,https://www.sgcarmart.com/used_cars/info.php?ID=1318424&DL=3283&utm_content=SLeligible,Mercedes-Benz CLS-Class CLS350,103800.0,14670.0,16-Jan-12,95000.0,2011,4113.0,Auto,41133.0,3/9/2024,83641.0,83641.0,58124.0,2562,3498.0,1735.0,5,Luxury Sedan,12,1
1050,https://www.sgcarmart.com/used_cars/info.php?ID=1329534&DL=4458,Mitsubishi Attrage 1.2A,46400.0,10860.0,19-Sep-18,100000.0,2018,506.0,Auto,16439.0,3/9/2024,13849.0,5000.0,31997.0,1465,1193.0,940.0,3,Mid-Sized Sedan,6,9
1051,https://www.sgcarmart.com/used_cars/info.php?ID=1306110&DL=1000&utm_content=SLeligible,Mitsubishi Evolution 10 GSR SST,163800.0,26960.0,3-Nov-10,86000.0,2009,1694.0,Auto,21229.0,3/9/2024,47448.0,47448.0,34935.0,2197,1998.0,1550.0,1,Sports Car,14,11
1053,https://www.sgcarmart.com/used_cars/info.php?ID=1312545&DL=3709&utm_content=SLeligible,Toyota Corolla Altis 1.6A Elegance,51800.0,15510.0,16-May-17,137000.0,2016,742.0,Auto,25949.0,3/9/2024,19990.0,19990.0,51765.0,972,1598.0,1215.0,3,Mid-Sized Sedan,7,5
1054,https://www.sgcarmart.com/used_cars/info.php?ID=1295451&DL=3811,Honda Vezel 1.5A S,25888.0,15720.0,28-Oct-15,91000.0,2015,682.0,Auto,15233.0,3/9/2024,20496.0,15695.0,57498.0,399,1496.0,1210.0,1,SUV,9,10
1058,https://www.sgcarmart.com/used_cars/info.php?ID=1319158&DL=1277&utm_content=SLeligible,Kia Stonic 1.0T EX,76888.0,13110.0,26-Mar-20,57700.0,2019,392.0,Auto,22197.0,3/9/2024,18039.0,8039.0,29084.0,2007,998.0,1185.0,2,SUV,4,3
1059,https://www.sgcarmart.com/used_cars/info.php?ID=1331670&DL=4309,Kia Cerato 1.6A LX,59000.0,13400.0,30-Aug-18,57000.0,2018,738.0,Auto,19966.0,3/9/2024,11081.0,11081.0,31997.0,1131,1591.0,1287.0,1,Mid-Sized Sedan,6,8
1060,https://www.sgcarmart.com/used_cars/info.php?ID=1319624&DL=4309&utm_content=SLeligible,Honda Fit 1.3A GF,73500.0,13170.0,16-Jan-20,52517.0,2019,578.0,Auto,23160.0,3/9/2024,15592.0,5592.0,35320.0,1947,1317.0,1030.0,1,Hatchback,4,1
1061,https://www.sgcarmart.com/used_cars/info.php?ID=1326453&DL=2440,Hyundai Elantra 1.6A GLS,59800.0,12910.0,17-Nov-18,72000.0,2018,738.0,Auto,19558.0,3/9/2024,10999.0,10999.0,28199.0,1523,1591.0,1345.0,2,Mid-Sized Sedan,6,11
1065,https://www.sgcarmart.com/used_cars/info.php?ID=1313283&DL=3034&utm_content=SLeligible,Hyundai Avante 1.6A GLS,66900.0,12880.0,18-May-19,55620.0,2019,738.0,Auto,24474.0,3/9/2024,12652.0,12652.0,33199.0,1704,1591.0,1345.0,2,Mid-Sized Sedan,5,5
1067,https://www.sgcarmart.com/used_cars/info.php?ID=1322740&DL=4694&utm_content=SLeligible,Toyota Alphard 2.5A Elegance Moonroof,138500.0,27840.0,31-Jul-18,98000.0,2018,1792.0,Auto,51372.0,3/9/2024,48192.0,59469.0,32551.0,1102,2494.0,2055.0,1,MPV,6,7
1070,https://www.sgcarmart.com/used_cars/info.php?ID=1327072&DL=2352,Honda HR-V 1.5A DX,48999.0,13710.0,21-Sep-17,103567.0,2017,682.0,Auto,20364.0,3/9/2024,19455.0,14455.0,36001.0,1102,1496.0,1185.0,3,SUV,7,9
1072,https://www.sgcarmart.com/used_cars/info.php?ID=1333017&DL=3597,Kia Cerato 1.6A LX,65500.0,13090.0,3-Apr-19,62971.0,2018,738.0,Auto,19785.0,3/9/2024,11053.0,11053.0,26301.0,1640,1591.0,1287.0,1,Mid-Sized Sedan,5,4
1074,https://www.sgcarmart.com/used_cars/info.php?ID=1310582&DL=2650&utm_content=SLeligible,Mercedes-Benz CLA-Class CLA180,50800.0,17770.0,20-Oct-16,124000.0,2016,740.0,Auto,26575.0,3/9/2024,27886.0,26041.0,51507.0,766,1595.0,1430.0,2,Luxury Sedan,8,10
1076,https://www.sgcarmart.com/used_cars/info.php?ID=1323326&DL=4332&utm_content=SLeligible,Toyota Harrier Turbo 2.0A M,103800.0,18880.0,29-Mar-19,78643.0,2018,1210.0,Auto,42585.0,3/9/2024,30806.0,35129.0,39401.0,1645,1998.0,1695.0,1,SUV,5,3
1077,https://www.sgcarmart.com/used_cars/info.php?ID=1312610&DL=3894&utm_content=SLeligible,BMW 1 Series 118i 3DR,56800.0,15040.0,13-Jun-13,120000.0,2012,890.0,Auto,36163.0,3/9/2024,31659.0,26323.0,47894.0,1374,1598.0,1315.0,3,Hatchback,11,6
1078,https://www.sgcarmart.com/used_cars/info.php?ID=1332639&DL=3613,BMW X1 sDrive18i,78800.0,17930.0,2-Jan-18,108246.0,2017,684.0,Auto,40479.0,3/9/2024,33003.0,38205.0,47002.0,1194,1499.0,1430.0,1,SUV,6,1
1079,https://www.sgcarmart.com/used_cars/info.php?ID=1329121&DL=2870,BMW 1 Series 116i Sportline,129988.0,15570.0,30-Nov-21,50000.0,2021,684.0,Auto,64804.0,3/9/2024,30393.0,34551.0,53709.0,2621,1499.0,1340.0,1,Hatchback,3,11
1080,https://www.sgcarmart.com/used_cars/info.php?ID=1330560&DL=4717,Subaru Impreza 4D 2.0i-S EyeSight,95800.0,13570.0,29-Mar-21,48000.0,2020,1208.0,Auto,40899.0,3/9/2024,13377.0,13377.0,47001.0,2375,1995.0,1438.0,1,Mid-Sized Sedan,3,3
1081,https://www.sgcarmart.com/used_cars/info.php?ID=1325571&DL=2050,BMW 5 Series 530i M-Sport,105800.0,26420.0,25-May-17,53000.0,2017,1210.0,Auto,55788.0,3/9/2024,53252.0,67854.0,55414.0,971,1998.0,1540.0,2,Luxury Sedan,7,5
1082,https://www.sgcarmart.com/used_cars/info.php?ID=1331122&DL=4454,Lexus ES250 Luxury,36800.0,16250.0,19-Jun-15,99967.0,2015,1792.0,Auto,29894.0,3/9/2024,39966.0,47953.0,75000.0,275,2494.0,1615.0,4,Luxury Sedan,9,6
1083,https://www.sgcarmart.com/used_cars/info.php?ID=1304328&DL=4098&utm_content=SLeligible,Mercedes-Benz A-Class A200 Style,48888.0,16330.0,9-Jan-17,110000.0,2016,740.0,Auto,25862.0,3/9/2024,24363.0,21109.0,56206.0,855,1595.0,1395.0,1,Hatchback,7,1
1085,https://www.sgcarmart.com/used_cars/info.php?ID=1331938&DL=3017,BMW 2 Series 218i Gran Tourer Sport,151800.0,17560.0,28-Jan-22,61000.0,2021,684.0,Auto,93779.0,3/9/2024,36862.0,43607.0,82501.0,2679,1499.0,1505.0,1,MPV,2,1
